domain,instance,obs_pct,true_idx,predicted_idx,spread,correct,obs_count,deltas,posterior,beta
kitchen,kitchen_h2_r30_i8,10,1,0,3,0,1,"0,0,0","0.3333,0.3333,0.3333",0.1
kitchen,kitchen_h2_r30_i8,30,1,1,2,1,2,"1,0,0","0.3115,0.3443,0.3443",0.1
kitchen,kitchen_h2_r30_i8,50,1,1,1,1,3,"2,0,1","0.3006,0.3672,0.3322",0.1
kitchen,kitchen_h2_r30_i8,70,1,1,1,1,5,"4,0,1","0.2603,0.3883,0.3514",0.1
kitchen,kitchen_h2_r30_i8,100,1,1,1,1,6,"5,0,2","0.2501,0.4123,0.3376",0.1
kitchen,kitchen_h2_r30_i8,10,2,0,2,0,1,"0,1,0","0.3443,0.3115,0.3443",0.1
kitchen,kitchen_h2_r30_i8,30,2,2,1,1,2,"1,1,0","0.3220,0.3220,0.3559",0.1
kitchen,kitchen_h2_r30_i8,50,2,2,1,1,3,"2,2,0","0.3104,0.3104,0.3792",0.1
kitchen,kitchen_h2_r30_i8,70,2,2,1,1,4,"4,4,1","0.2985,0.2985,0.4030",0.1
kitchen,kitchen_h2_r30_i8,100,2,2,1,1,5,"5,5,1","0.2864,0.2864,0.4272",0.1
kitchen,kitchen_h2_r50_i0,10,0,0,1,1,2,"0,1,1","0.3559,0.3220,0.3220",0.1
kitchen,kitchen_h2_r50_i0,30,0,0,1,1,6,"0,5,5","0.4519,0.2741,0.2741",0.1
kitchen,kitchen_h2_r50_i0,50,0,0,1,1,10,"0,9,9","0.5515,0.2242,0.2242",0.1
kitchen,kitchen_h2_r50_i0,70,0,0,1,1,14,"0,13,13","0.6472,0.1764,0.1764",0.1
kitchen,kitchen_h2_r50_i0,100,0,0,1,1,19,"1,19,19","0.7515,0.1242,0.1242",0.1
kitchen,kitchen_h2_r50_i0,10,1,0,3,0,1,"0,0,0","0.3333,0.3333,0.3333",0.1
kitchen,kitchen_h2_r50_i0,30,1,1,2,1,2,"1,0,0","0.3115,0.3443,0.3443",0.1
kitchen,kitchen_h2_r50_i0,50,1,1,1,1,3,"2,0,1","0.3006,0.3672,0.3322",0.1
kitchen,kitchen_h2_r50_i0,70,1,1,1,1,5,"4,0,1","0.2603,0.3883,0.3514",0.1
kitchen,kitchen_h2_r50_i0,100,1,1,1,1,6,"5,0,2","0.2501,0.4123,0.3376",0.1
kitchen,kitchen_h2_r50_i0,10,2,0,2,0,1,"0,1,0","0.3443,0.3115,0.3443",0.1
kitchen,kitchen_h2_r50_i0,30,2,2,1,1,2,"1,1,0","0.3220,0.3220,0.3559",0.1
kitchen,kitchen_h2_r50_i0,50,2,2,1,1,3,"2,2,0","0.3104,0.3104,0.3792",0.1
kitchen,kitchen_h2_r50_i0,70,2,2,1,1,4,"4,4,1","0.2985,0.2985,0.4030",0.1
kitchen,kitchen_h2_r50_i0,100,2,2,1,1,5,"5,5,1","0.2864,0.2864,0.4272",0.1
kitchen,kitchen_h2_r50_i1,10,0,0,1,1,2,"0,1,1","0.3559,0.3220,0.3220",0.1
kitchen,kitchen_h2_r50_i1,30,0,0,1,1,6,"0,5,5","0.4519,0.2741,0.2741",0.1
kitchen,kitchen_h2_r50_i1,50,0,0,1,1,10,"0,9,9","0.5515,0.2242,0.2242",0.1
kitchen,kitchen_h2_r50_i1,70,0,0,1,1,14,"0,13,13","0.6472,0.1764,0.1764",0.1
kitchen,kitchen_h2_r50_i1,100,0,0,1,1,19,"1,19,19","0.7515,0.1242,0.1242",0.1
kitchen,kitchen_h2_r50_i1,10,1,0,3,0,1,"0,0,0","0.3333,0.3333,0.3333",0.1
kitchen,kitchen_h2_r50_i1,30,1,1,2,1,2,"1,0,0","0.3115,0.3443,0.3443",0.1
kitchen,kitchen_h2_r50_i1,50,1,1,1,1,3,"2,0,1","0.3006,0.3672,0.3322",0.1
kitchen,kitchen_h2_r50_i1,70,1,1,1,1,5,"4,0,1","0.2603,0.3883,0.3514",0.1
kitchen,kitchen_h2_r50_i1,100,1,1,1,1,6,"5,0,2","0.2501,0.4123,0.3376",0.1
kitchen,kitchen_h2_r50_i1,10,2,0,2,0,1,"0,1,0","0.3443,0.3115,0.3443",0.1
kitchen,kitchen_h2_r50_i1,30,2,2,1,1,2,"1,1,0","0.3220,0.3220,0.3559",0.1
kitchen,kitchen_h2_r50_i1,50,2,2,1,1,3,"2,2,0","0.3104,0.3104,0.3792",0.1
kitchen,kitchen_h2_r50_i1,70,2,2,1,1,4,"4,4,1","0.2985,0.2985,0.4030",0.1
kitchen,kitchen_h2_r50_i1,100,2,2,1,1,5,"5,5,1","0.2864,0.2864,0.4272",0.1
kitchen,kitchen_h2_r50_i9,10,0,0,1,1,2,"0,1,1","0.3559,0.3220,0.3220",0.1
kitchen,kitchen_h2_r50_i9,30,0,0,1,1,6,"0,5,5","0.4519,0.2741,0.2741",0.1
kitchen,kitchen_h2_r50_i9,50,0,0,1,1,10,"0,9,9","0.5515,0.2242,0.2242",0.1
kitchen,kitchen_h2_r50_i9,70,0,0,1,1,14,"0,13,13","0.6472,0.1764,0.1764",0.1
kitchen,kitchen_h2_r50_i9,100,0,0,1,1,19,"1,19,19","0.7515,0.1242,0.1242",0.1
kitchen,kitchen_h2_r50_i9,10,1,0,3,0,1,"0,0,0","0.3333,0.3333,0.3333",0.1
kitchen,kitchen_h2_r50_i9,30,1,1,2,1,2,"1,0,0","0.3115,0.3443,0.3443",0.1
kitchen,kitchen_h2_r50_i9,50,1,1,1,1,3,"2,0,1","0.3006,0.3672,0.3322",0.1
kitchen,kitchen_h2_r50_i9,70,1,1,1,1,5,"4,0,1","0.2603,0.3883,0.3514",0.1
kitchen,kitchen_h2_r50_i9,100,1,1,1,1,6,"5,0,2","0.2501,0.4123,0.3376",0.1
kitchen,kitchen_h2_r50_i9,10,2,0,2,0,1,"0,1,0","0.3443,0.3115,0.3443",0.1
kitchen,kitchen_h2_r50_i9,30,2,2,1,1,2,"1,1,0","0.3220,0.3220,0.3559",0.1
kitchen,kitchen_h2_r50_i9,50,2,2,1,1,3,"2,2,0","0.3104,0.3104,0.3792",0.1
kitchen,kitchen_h2_r50_i9,70,2,2,1,1,4,"4,4,1","0.2985,0.2985,0.4030",0.1
kitchen,kitchen_h2_r50_i9,100,2,2,1,1,5,"5,5,1","0.2864,0.2864,0.4272",0.1
kitchen,kitchen_h2_r70_i0,10,0,0,1,1,2,"0,1,1","0.3559,0.3220,0.3220",0.1
kitchen,kitchen_h2_r70_i0,30,0,0,1,1,6,"0,5,5","0.4519,0.2741,0.2741",0.1
kitchen,kitchen_h2_r70_i0,50,0,0,1,1,10,"0,9,9","0.5515,0.2242,0.2242",0.1
kitchen,kitchen_h2_r70_i0,70,0,0,1,1,14,"0,13,13","0.6472,0.1764,0.1764",0.1
kitchen,kitchen_h2_r70_i0,100,0,0,1,1,19,"1,19,19","0.7515,0.1242,0.1242",0.1
kitchen,kitchen_h2_r70_i0,10,1,0,3,0,1,"0,0,0","0.3333,0.3333,0.3333",0.1
kitchen,kitchen_h2_r70_i0,30,1,1,2,1,2,"1,0,0","0.3115,0.3443,0.3443",0.1
kitchen,kitchen_h2_r70_i0,50,1,1,1,1,3,"2,0,1","0.3006,0.3672,0.3322",0.1
kitchen,kitchen_h2_r70_i0,70,1,1,1,1,5,"4,0,1","0.2603,0.3883,0.3514",0.1
kitchen,kitchen_h2_r70_i0,100,1,1,1,1,6,"5,0,2","0.2501,0.4123,0.3376",0.1
kitchen,kitchen_h2_r70_i0,10,2,0,2,0,1,"0,1,0","0.3443,0.3115,0.3443",0.1
kitchen,kitchen_h2_r70_i0,30,2,2,1,1,2,"1,1,0","0.3220,0.3220,0.3559",0.1
kitchen,kitchen_h2_r70_i0,50,2,2,1,1,3,"2,2,0","0.3104,0.3104,0.3792",0.1
kitchen,kitchen_h2_r70_i0,70,2,2,1,1,4,"4,4,1","0.2985,0.2985,0.4030",0.1
kitchen,kitchen_h2_r70_i0,100,2,2,1,1,5,"5,5,1","0.2864,0.2864,0.4272",0.1
kitchen,kitchen_h2_r70_i1,10,0,0,1,1,2,"0,1,1","0.3559,0.3220,0.3220",0.1
kitchen,kitchen_h2_r70_i1,30,0,0,1,1,6,"0,5,5","0.4519,0.2741,0.2741",0.1
kitchen,kitchen_h2_r70_i1,50,0,0,1,1,10,"0,9,9","0.5515,0.2242,0.2242",0.1
kitchen,kitchen_h2_r70_i1,70,0,0,1,1,14,"0,13,13","0.6472,0.1764,0.1764",0.1
kitchen,kitchen_h2_r70_i1,100,0,0,1,1,19,"1,19,19","0.7515,0.1242,0.1242",0.1
kitchen,kitchen_h2_r70_i1,10,1,0,3,0,1,"0,0,0","0.3333,0.3333,0.3333",0.1
kitchen,kitchen_h2_r70_i1,30,1,1,2,1,2,"1,0,0","0.3115,0.3443,0.3443",0.1
kitchen,kitchen_h2_r70_i1,50,1,1,1,1,3,"2,0,1","0.3006,0.3672,0.3322",0.1
kitchen,kitchen_h2_r70_i1,70,1,1,1,1,5,"4,0,1","0.2603,0.3883,0.3514",0.1
kitchen,kitchen_h2_r70_i1,100,1,1,1,1,6,"5,0,2","0.2501,0.4123,0.3376",0.1
kitchen,kitchen_h2_r70_i1,10,2,0,2,0,1,"0,1,0","0.3443,0.3115,0.3443",0.1
kitchen,kitchen_h2_r70_i1,30,2,2,1,1,2,"1,1,0","0.3220,0.3220,0.3559",0.1
kitchen,kitchen_h2_r70_i1,50,2,2,1,1,3,"2,2,0","0.3104,0.3104,0.3792",0.1
kitchen,kitchen_h2_r70_i1,70,2,2,1,1,4,"4,4,1","0.2985,0.2985,0.4030",0.1
kitchen,kitchen_h2_r70_i1,100,2,2,1,1,5,"5,5,1","0.2864,0.2864,0.4272",0.1
kitchen,kitchen_h2_r70_i4,10,0,0,1,1,2,"0,1,1","0.3559,0.3220,0.3220",0.1
kitchen,kitchen_h2_r70_i4,30,0,0,1,1,6,"0,5,5","0.4519,0.2741,0.2741",0.1
kitchen,kitchen_h2_r70_i4,50,0,0,1,1,10,"0,9,9","0.5515,0.2242,0.2242",0.1
kitchen,kitchen_h2_r70_i4,70,0,0,1,1,14,"0,13,13","0.6472,0.1764,0.1764",0.1
kitchen,kitchen_h2_r70_i4,100,0,0,1,1,19,"1,19,19","0.7515,0.1242,0.1242",0.1
kitchen,kitchen_h2_r70_i4,10,1,0,3,0,1,"0,0,0","0.3333,0.3333,0.3333",0.1
kitchen,kitchen_h2_r70_i4,30,1,1,2,1,2,"1,0,0","0.3115,0.3443,0.3443",0.1
kitchen,kitchen_h2_r70_i4,50,1,1,1,1,3,"2,0,1","0.3006,0.3672,0.3322",0.1
kitchen,kitchen_h2_r70_i4,70,1,1,1,1,5,"4,0,1","0.2603,0.3883,0.3514",0.1
kitchen,kitchen_h2_r70_i4,100,1,1,1,1,6,"5,0,2","0.2501,0.4123,0.3376",0.1
kitchen,kitchen_h2_r70_i4,10,2,0,2,0,1,"0,1,0","0.3443,0.3115,0.3443",0.1
kitchen,kitchen_h2_r70_i4,30,2,2,1,1,2,"1,1,0","0.3220,0.3220,0.3559",0.1
kitchen,kitchen_h2_r70_i4,50,2,2,1,1,3,"2,2,0","0.3104,0.3104,0.3792",0.1
kitchen,kitchen_h2_r70_i4,70,2,2,1,1,4,"4,4,1","0.2985,0.2985,0.4030",0.1
kitchen,kitchen_h2_r70_i4,100,2,2,1,1,5,"5,5,1","0.2864,0.2864,0.4272",0.1
kitchen,kitchen_h2_r70_i6,10,0,0,1,1,2,"0,1,1","0.3559,0.3220,0.3220",0.1
kitchen,kitchen_h2_r70_i6,30,0,0,1,1,6,"0,5,5","0.4519,0.2741,0.2741",0.1
kitchen,kitchen_h2_r70_i6,50,0,0,1,1,10,"0,9,9","0.5515,0.2242,0.2242",0.1
kitchen,kitchen_h2_r70_i6,70,0,0,1,1,14,"0,13,13","0.6472,0.1764,0.1764",0.1
kitchen,kitchen_h2_r70_i6,100,0,0,1,1,19,"1,19,19","0.7515,0.1242,0.1242",0.1
kitchen,kitchen_h2_r70_i6,10,1,0,3,0,1,"0,0,0","0.3333,0.3333,0.3333",0.1
kitchen,kitchen_h2_r70_i6,30,1,1,2,1,2,"1,0,0","0.3115,0.3443,0.3443",0.1
kitchen,kitchen_h2_r70_i6,50,1,1,1,1,3,"2,0,1","0.3006,0.3672,0.3322",0.1
kitchen,kitchen_h2_r70_i6,70,1,1,1,1,5,"4,0,1","0.2603,0.3883,0.3514",0.1
kitchen,kitchen_h2_r70_i6,100,1,1,1,1,6,"5,0,2","0.2501,0.4123,0.3376",0.1
kitchen,kitchen_h2_r70_i6,10,2,0,2,0,1,"0,1,0","0.3443,0.3115,0.3443",0.1
kitchen,kitchen_h2_r70_i6,30,2,2,1,1,2,"1,1,0","0.3220,0.3220,0.3559",0.1
kitchen,kitchen_h2_r70_i6,50,2,2,1,1,3,"2,2,0","0.3104,0.3104,0.3792",0.1
kitchen,kitchen_h2_r70_i6,70,2,2,1,1,4,"4,4,1","0.2985,0.2985,0.4030",0.1
kitchen,kitchen_h2_r70_i6,100,2,2,1,1,5,"5,5,1","0.2864,0.2864,0.4272",0.1
kitchen,kitchen_h2_rfull_i5,10,0,0,1,1,2,"0,1,1","0.3559,0.3220,0.3220",0.1
kitchen,kitchen_h2_rfull_i5,30,0,0,1,1,6,"0,5,5","0.4519,0.2741,0.2741",0.1
kitchen,kitchen_h2_rfull_i5,50,0,0,1,1,10,"0,9,9","0.5515,0.2242,0.2242",0.1
kitchen,kitchen_h2_rfull_i5,70,0,0,1,1,14,"0,13,13","0.6472,0.1764,0.1764",0.1
kitchen,kitchen_h2_rfull_i5,100,0,0,1,1,19,"1,19,19","0.7515,0.1242,0.1242",0.1
kitchen,kitchen_h2_rfull_i5,10,1,0,3,0,1,"0,0,0","0.3333,0.3333,0.3333",0.1
kitchen,kitchen_h2_rfull_i5,30,1,1,2,1,2,"1,0,0","0.3115,0.3443,0.3443",0.1
kitchen,kitchen_h2_rfull_i5,50,1,1,1,1,3,"2,0,1","0.3006,0.3672,0.3322",0.1
kitchen,kitchen_h2_rfull_i5,70,1,1,1,1,5,"4,0,1","0.2603,0.3883,0.3514",0.1
kitchen,kitchen_h2_rfull_i5,100,1,1,1,1,6,"5,0,2","0.2501,0.4123,0.3376",0.1
kitchen,kitchen_h2_rfull_i5,10,2,0,2,0,1,"0,1,0","0.3443,0.3115,0.3443",0.1
kitchen,kitchen_h2_rfull_i5,30,2,2,1,1,2,"1,1,0","0.3220,0.3220,0.3559",0.1
kitchen,kitchen_h2_rfull_i5,50,2,2,1,1,3,"2,2,0","0.3104,0.3104,0.3792",0.1
kitchen,kitchen_h2_rfull_i5,70,2,2,1,1,4,"4,4,1","0.2985,0.2985,0.4030",0.1
kitchen,kitchen_h2_rfull_i5,100,2,2,1,1,5,"5,5,1","0.2864,0.2864,0.4272",0.1
logistics,p01,10,0,0,2,1,2,"0,2,2,0","0.2749,0.2251,0.2251,0.2749",0.1
logistics,p01,30,0,0,1,1,6,"0,5,5,1","0.3207,0.1945,0.1945,0.2902",0.1
logistics,p01,50,0,0,1,1,10,"0,8,8,2","0.3680,0.1654,0.1654,0.3013",0.1
logistics,p01,70,0,0,1,1,14,"0,11,11,3","0.4155,0.1383,0.1383,0.3078",0.1
logistics,p01,100,0,0,1,1,19,"0,15,14,7","0.5086,0.1135,0.1254,0.2525",0.1
logistics,p01,10,1,1,2,1,2,"2,0,0,2","0.2251,0.2749,0.2749,0.2251",0.1
logistics,p01,30,1,1,1,1,6,"5,0,3,5","0.2053,0.3385,0.2508,0.2053",0.1
logistics,p01,50,1,1,1,1,10,"8,0,4,8","0.1749,0.3893,0.2609,0.1749",0.1
logistics,p01,70,1,1,1,1,14,"11,0,7,11","0.1539,0.4625,0.2297,0.1539",0.1
logistics,p01,100,1,1,1,1,19,"15,0,11,15","0.1254,0.5621,0.1871,0.1254",0.1
logistics,p01,10,2,1,2,0,2,"2,0,0,2","0.2251,0.2749,0.2749,0.2251",0.1
logistics,p01,30,2,2,1,1,6,"6,2,0,4","0.1807,0.2695,0.3292,0.2207",0.1
logistics,p01,50,2,2,1,1,10,"8,4,0,5","0.1648,0.2459,0.3668,0.2225",0.1
logistics,p01,70,2,2,1,1,14,"12,8,0,8","0.1369,0.2043,0.4546,0.2043",0.1
logistics,p01,100,2,2,1,1,19,"15,12,0,11","0.1201,0.1622,0.5384,0.1792",0.1
logistics,p01,10,3,2,2,0,2,"2,2,0,0","0.2251,0.2251,0.2749,0.2749",0.1
logistics,p01,30,3,3,1,1,6,"2,5,3,0","0.2586,0.1916,0.2340,0.3158",0.1
logistics,p01,50,3,3,1,1,10,"3,8,4,0","0.2590,0.1571,0.2343,0.3496",0.1
logistics,p01,70,3,3,1,1,14,"3,11,8,0","0.2936,0.1319,0.1781,0.3964",0.1
logistics,p01,100,3,3,1,1,20,"8,16,11,0","0.2265,0.1018,0.1678,0.5040",0.1
logistics,p02,10,0,0,3,1,2,"0,2,0,1,1,0,1","0.1531,0.1253,0.1531,0.1385,0.1385,0.1531,0.1385",0.1
logistics,p02,30,0,0,2,1,6,"0,4,1,3,4,0,4","0.1768,0.1185,0.1600,0.1310,0.1185,0.1768,0.1185",0.1
logistics,p02,50,0,0,2,1,10,"0,5,2,4,7,0,7","0.1965,0.1192,0.1609,0.1317,0.0976,0.1965,0.0976",0.1
logistics,p02,70,0,0,2,1,14,"0,8,6,7,11,0,11","0.2404,0.1080,0.1319,0.1194,0.0800,0.2404,0.0800",0.1
logistics,p02,100,0,0,1,1,19,"0,11,9,10,15,3,14","0.3014,0.1003,0.1225,0.1109,0.0673,0.2233,0.0743",0.1
logistics,p02,10,1,1,1,1,2,"1,0,2,1,2,1,2","0.1466,0.1621,0.1327,0.1466,0.1327,0.1466,0.1327",0.1
logistics,p02,30,1,1,1,1,6,"3,0,5,3,6,3,6","0.1504,0.2030,0.1231,0.1504,0.1114,0.1504,0.1114",0.1
logistics,p02,50,1,1,1,1,9,"5,0,7,5,8,5,8","0.1439,0.2373,0.1178,0.1439,0.1066,0.1439,0.1066",0.1
logistics,p02,70,1,1,1,1,13,"8,0,11,8,11,8,11","0.1343,0.2988,0.0995,0.1343,0.0995,0.1343,0.0995",0.1
logistics,p02,100,1,1,1,1,18,"11,0,15,8,15,8,15","0.1147,0.3447,0.0769,0.1549,0.0769,0.1549,0.0769",0.1
logistics,p02,10,2,0,3,0,2,"0,2,0,1,1,0,1","0.1531,0.1253,0.1531,0.1385,0.1385,0.1531,0.1385",0.1
logistics,p02,30,2,2,1,1,6,"2,5,0,4,3,2,3","0.1517,0.1124,0.1853,0.1242,0.1373,0.1517,0.1373",0.1
logistics,p02,50,2,2,1,1,10,"3,7,0,6,5,3,5","0.1563,0.1048,0.2110,0.1158,0.1280,0.1563,0.1280",0.1
logistics,p02,70,2,2,1,1,14,"6,11,0,9,9,6,9","0.1504,0.0912,0.2740,0.1114,0.1114,0.1504,0.1114",0.1
logistics,p02,100,2,2,1,1,20,"10,16,0,14,14,11,13","0.1379,0.0757,0.3748,0.0924,0.0924,0.1247,0.1021",0.1
logistics,p02,10,3,0,4,0,2,"0,0,1,0,2,0,2","0.1529,0.1529,0.1383,0.1529,0.1251,0.1529,0.1251",0.1
logistics,p02,30,3,3,1,1,6,"1,2,3,0,3,1,3","0.1547,0.1399,0.1266,0.1709,0.1266,0.1547,0.1266",0.1
logistics,p02,50,3,3,1,1,10,"4,5,6,0,3,4,3","0.1347,0.1219,0.1103,0.2009,0.1488,0.1347,0.1488",0.1
logistics,p02,70,3,3,1,1,14,"7,8,9,0,6,7,6","0.1258,0.1138,0.1030,0.2534,0.1391,0.1258,0.1391",0.1
logistics,p02,100,3,3,1,1,19,"10,8,13,0,10,7,10","0.1107,0.1353,0.0820,0.3010,0.1107,0.1495,0.1107",0.1
logistics,p02,10,4,3,3,0,2,"1,2,1,0,0,1,0","0.1385,0.1253,0.1385,0.1531,0.1531,0.1385,0.1531",0.1
logistics,p02,30,4,4,2,1,6,"4,5,3,3,0,4,0","0.1235,0.1117,0.1365,0.1365,0.1842,0.1235,0.1842",0.1
logistics,p02,50,4,4,2,1,10,"6,7,5,3,0,6,0","0.1111,0.1005,0.1227,0.1499,0.2024,0.1111,0.2024",0.1
logistics,p02,70,4,4,2,1,14,"10,10,9,6,0,10,0","0.0906,0.0906,0.1002,0.1352,0.2464,0.0906,0.2464",0.1
logistics,p02,100,4,4,1,1,20,"15,15,14,11,0,15,3","0.0746,0.0746,0.0825,0.1113,0.3345,0.0746,0.2478",0.1
logistics,p02,10,5,0,3,0,2,"0,1,1,0,1,0,1","0.1511,0.1367,0.1367,0.1511,0.1367,0.1511,0.1367",0.1
logistics,p02,30,5,0,2,0,6,"0,4,1,3,4,0,4","0.1768,0.1185,0.1600,0.1310,0.1185,0.1768,0.1185",0.1
logistics,p02,50,5,0,2,0,10,"0,5,2,4,7,0,7","0.1965,0.1192,0.1609,0.1317,0.0976,0.1965,0.0976",0.1
logistics,p02,70,5,0,2,0,14,"0,8,6,7,11,0,11","0.2404,0.1080,0.1319,0.1194,0.0800,0.2404,0.0800",0.1
logistics,p02,100,5,5,1,1,19,"3,8,10,7,15,0,15","0.2116,0.1283,0.1051,0.1418,0.0637,0.2856,0.0637",0.1
logistics,p02,10,6,3,3,0,2,"1,2,1,0,0,1,0","0.1385,0.1253,0.1385,0.1531,0.1531,0.1385,0.1531",0.1
logistics,p02,30,6,4,2,0,6,"4,5,3,2,0,4,0","0.1217,0.1101,0.1345,0.1487,0.1816,0.1217,0.1816",0.1
logistics,p02,50,6,4,2,0,10,"6,7,5,3,0,6,0","0.1111,0.1005,0.1227,0.1499,0.2024,0.1111,0.2024",0.1
logistics,p02,70,6,4,2,0,14,"10,10,9,6,0,10,0","0.0906,0.0906,0.1002,0.1352,0.2464,0.0906,0.2464",0.1
logistics,p02,100,6,6,1,1,20,"14,15,13,11,3,15,0","0.0811,0.0734,0.0897,0.1095,0.2438,0.0734,0.3290",0.1
logistics,p03,10,0,0,1,1,2,"0,2,2,2,2","0.2339,0.1915,0.1915,0.1915,0.1915",0.1
logistics,p03,30,0,0,1,1,6,"0,5,5,5,5","0.2919,0.1770,0.1770,0.1770,0.1770",0.1
logistics,p03,50,0,0,1,1,10,"0,8,8,5,7","0.3331,0.1497,0.1497,0.2021,0.1654",0.1
logistics,p03,70,0,0,1,1,14,"0,11,12,7,11","0.4059,0.1351,0.1223,0.2016,0.1351",0.1
logistics,p03,100,0,0,1,1,19,"0,16,16,11,16","0.5158,0.1041,0.1041,0.1717,0.1041",0.1
logistics,p03,10,1,1,2,1,2,"2,0,1,2,0","0.1802,0.2202,0.1992,0.1802,0.2202",0.1
logistics,p03,30,1,1,2,1,5,"4,0,3,4,0","0.1642,0.2450,0.1815,0.1642,0.2450",0.1
logistics,p03,50,1,1,2,1,7,"5,0,5,5,0","0.1588,0.2618,0.1588,0.1588,0.2618",0.1
logistics,p03,70,1,1,1,1,10,"7,0,8,7,1","0.1484,0.2987,0.1342,0.1484,0.2703",0.1
logistics,p03,100,1,1,1,1,14,"10,0,12,10,6","0.1423,0.3867,0.1165,0.1423,0.2122",0.1
logistics,p03,10,2,2,2,1,2,"2,1,0,2,0","0.1802,0.1992,0.2202,0.1802,0.2202",0.1
logistics,p03,30,2,2,2,1,4,"4,3,0,4,0","0.1642,0.1815,0.2450,0.1642,0.2450",0.1
logistics,p03,50,2,2,2,1,7,"5,6,0,5,0","0.1612,0.1459,0.2658,0.1612,0.2658",0.1
logistics,p03,70,2,2,1,1,10,"8,9,0,8,2","0.1438,0.1301,0.3201,0.1438,0.2621",0.1
logistics,p03,100,2,2,1,1,13,"10,12,0,11,6","0.1442,0.1181,0.3920,0.1305,0.2152",0.1
logistics,p03,10,3,1,2,0,2,"2,0,2,0,2","0.1837,0.2244,0.1837,0.2244,0.1837",0.1
logistics,p03,30,3,3,1,1,6,"4,4,4,0,4","0.1821,0.1821,0.1821,0.2716,0.1821",0.1
logistics,p03,50,3,3,1,1,10,"5,8,8,0,7","0.2021,0.1497,0.1497,0.3331,0.1654",0.1
logistics,p03,70,3,3,1,1,14,"7,11,12,0,11","0.2016,0.1351,0.1223,0.4059,0.1351",0.1
logistics,p03,100,3,3,1,1,19,"11,21,16,0,15","0.1770,0.0651,0.1074,0.5318,0.1187",0.1
logistics,p03,10,4,4,1,1,2,"2,1,1,2,0","0.1841,0.2035,0.2035,0.1841,0.2249",0.1
logistics,p03,30,4,4,1,1,6,"6,3,2,6,0","0.1501,0.2026,0.2239,0.1501,0.2734",0.1
logistics,p03,50,4,4,1,1,10,"8,3,5,8,0","0.1384,0.2282,0.1869,0.1384,0.3081",0.1
logistics,p03,70,4,4,1,1,14,"12,6,9,12,0","0.1178,0.2146,0.1590,0.1178,0.3910",0.1
logistics,p03,100,4,4,1,1,19,"16,11,12,15,0","0.0981,0.1617,0.1463,0.1084,0.4857",0.1
logistics,p04,10,0,0,4,1,2,"0,2,2,0,2,2,0,1,0,2","0.1111,0.0910,0.0910,0.1111,0.0910,0.0910,0.1111,0.1006,0.1111,0.0910",0.1
logistics,p04,30,0,0,2,1,6,"0,6,6,2,6,4,2,4,0,4","0.1371,0.0752,0.0752,0.1122,0.0752,0.0919,0.1122,0.0919,0.1371,0.0919",0.1
logistics,p04,50,0,0,2,1,10,"0,9,8,5,8,4,4,4,0,4","0.1517,0.0617,0.0682,0.0920,0.0682,0.1017,0.1017,0.1017,0.1517,0.1017",0.1
logistics,p04,70,0,0,2,1,14,"0,13,11,8,12,7,7,4,0,6","0.1796,0.0489,0.0598,0.0807,0.0541,0.0892,0.0892,0.1204,0.1796,0.0986",0.1
logistics,p04,100,0,0,1,1,19,"0,17,15,11,16,10,10,9,3,9","0.2364,0.0432,0.0527,0.0787,0.0477,0.0870,0.0870,0.0961,0.1751,0.0961",0.1
logistics,p04,10,1,1,1,1,2,"2,0,2,1,1,1,2,1,2,2","0.0940,0.1148,0.0940,0.1038,0.1038,0.1038,0.0940,0.1038,0.0940,0.0940",0.1
logistics,p04,30,1,1,1,1,6,"6,0,6,3,3,3,6,3,6,6","0.0818,0.1491,0.0818,0.1104,0.1104,0.1104,0.0818,0.1104,0.0818,0.0818",0.1
logistics,p04,50,1,1,1,1,9,"8,0,8,4,4,4,8,4,8,8","0.0758,0.1687,0.0758,0.1131,0.1131,0.1131,0.0758,0.1131,0.0758,0.0758",0.1
logistics,p04,70,1,1,1,1,13,"12,0,12,7,7,8,12,7,12,12","0.0678,0.2250,0.0678,0.1117,0.1117,0.1011,0.0678,0.1117,0.0678,0.0678",0.1
logistics,p04,100,1,1,1,1,18,"16,0,16,10,10,11,16,12,16,16","0.0597,0.2959,0.0597,0.1089,0.1089,0.0985,0.0597,0.0891,0.0597,0.0597",0.1
logistics,p04,10,2,2,2,1,2,"2,2,0,2,2,2,2,2,2,0","0.0958,0.0958,0.1170,0.0958,0.0958,0.0958,0.0958,0.0958,0.0958,0.1170",0.1
logistics,p04,30,2,2,1,1,6,"5,6,0,5,5,6,4,5,5,1","0.0905,0.0818,0.1491,0.0905,0.0905,0.0818,0.1000,0.0905,0.0905,0.1349",0.1
logistics,p04,50,2,2,1,1,10,"8,9,0,8,5,9,4,8,8,4","0.0808,0.0732,0.1799,0.0808,0.1091,0.0732,0.1206,0.0808,0.0808,0.1206",0.1
logistics,p04,70,2,2,1,1,14,"12,13,0,12,8,12,7,11,12,7","0.0708,0.0641,0.2351,0.0708,0.1057,0.0708,0.1168,0.0783,0.0708,0.1168",0.1
logistics,p04,100,2,2,1,1,19,"16,17,0,16,11,16,10,16,15,10","0.0615,0.0557,0.3047,0.0615,0.1014,0.0615,0.1121,0.0615,0.0680,0.1121",0.1
